customerID,SeniorCitizen,Tenure,Contract,InternetService,TechSupport,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,SupportTickets,LatePayments,Churn
C000305,0,11,One year,Fiber optic,No,No,Credit card,76.51,814.44,0,0,No
C000306,0,40,Month-to-month,No internet,Yes,Yes,Bank transfer,50.28,2279.6,3,0,No
C000307,0,2,Month-to-month,DSL,No,Yes,Electronic check,110.94,233.15,3,0,No
C000308,0,49,Month-to-month,Fiber optic,Yes,No,Credit card,115.27,5798.82,2,0,Yes
C000309,0,50,Month-to-month,No internet,No,No,Electronic check,37.62,1787.85,0,1,No
C000310,0,18,Two year,Fiber optic,Yes,No,Credit card,69.96,1168.32,2,0,No
C000311,0,4,Month-to-month,No internet,No,No,Electronic check,40.58,172.48,1,1,Yes
C000312,0,39,Month-to-month,DSL,No,No,Credit card,59.16,2308.31,2,1,No
C000313,1,13,Month-to-month,Fiber optic,No,No,Bank transfer,34.82,469.35,0,1,Yes
C000314,0,44,One year,DSL,Yes,No,Electronic check,59.05,2647.78,0,2,No
C000315,0,25,Month-to-month,No internet,No,Yes,Bank transfer,73.17,1845.19,2,1,No
C000316,1,11,Two year,Fiber optic,Yes,No,Bank transfer,70.6,661.96,0,2,No
C000317,0,18,Two year,DSL,Yes,No,Electronic check,31.99,607.79,1,2,No
C000318,0,38,Month-to-month,DSL,No,No,Credit card,18.0,757.1,1,2,No
C000319,0,16,Month-to-month,Fiber optic,No,Yes,Bank transfer,19.02,306.1,0,0,No
C000320,0,22,One year,DSL,No,Yes,Mailed check,97.38,2123.1,1,1,Yes
C000321,1,50,Two year,Fiber optic,No,Yes,Credit card,61.66,3127.57,0,2,No
C000322,0,26,Month-to-month,Fiber optic,No,No,Electronic check,68.08,1745.58,0,0,Yes
C000323,0,25,One year,DSL,Yes,Yes,Electronic check,103.33,2303.21,1,0,No
C000324,1,56,Two year,DSL,Yes,Yes,Credit card,40.68,2232.24,0,1,No
C000325,0,27,Two year,Fiber optic,No,Yes,Electronic check,76.87,2077.25,1,1,No
C000326,0,18,Month-to-month,DSL,No,No,Credit card,49.02,939.85,1,0,No
C000327,0,5,Month-to-month,No internet,No,No,Electronic check,71.04,334.8,0,0,Yes
C000328,0,43,Two year,DSL,No,No,Credit card,18.19,768.6,3,0,No
C000329,1,57,Month-to-month,Fiber optic,No,Yes,Mailed check,55.94,3197.24,1,0,No
C000330,0,11,Month-to-month,DSL,Yes,No,Bank transfer,64.37,729.03,0,1,Yes
C000331,1,39,One year,Fiber optic,Yes,Yes,Bank transfer,68.98,3007.95,3,0,No
C000332,0,13,Month-to-month,Fiber optic,Yes,Yes,Mailed check,29.56,399.67,1,0,No
C000333,0,10,One year,DSL,Yes,Yes,Mailed check,59.87,623.32,0,0,No
C000334,0,10,Month-to-month,Fiber optic,Yes,No,Bank transfer,88.79,825.64,1,0,No
C000335,0,34,Two year,No internet,No,Yes,Electronic check,63.83,2382.48,1,2,No
C000336,0,14,Month-to-month,Fiber optic,No,No,Credit card,88.04,1107.51,0,1,Yes
C000337,0,36,One year,Fiber optic,No,Yes,Credit card,83.06,3238.16,1,1,No
C000338,0,7,Month-to-month,DSL,No,No,Electronic check,72.4,534.28,2,1,No
C000339,0,21,Month-to-month,DSL,No,Yes,Electronic check,56.76,1201.59,0,1,Yes
C000340,0,28,Month-to-month,Fiber optic,Yes,Yes,Mailed check,68.11,1790.16,1,1,No
C000341,0,24,Month-to-month,No internet,No,Yes,Credit card,42.34,1050.97,2,1,No
C000342,0,3,Month-to-month,DSL,No,Yes,Mailed check,83.16,242.92,1,3,Yes
C000343,0,20,One year,DSL,No,Yes,Electronic check,74.45,1612.99,4,1,Yes
C000344,0,41,Month-to-month,Fiber optic,Yes,No,Bank transfer,96.53,3269.96,1,0,No
C000345,0,20,Month-to-month,Fiber optic,Yes,No,Electronic check,123.75,2492.64,0,2,No
C000346,0,14,Two year,Fiber optic,No,Yes,Bank transfer,87.82,1038.57,2,5,No
C000347,0,54,Two year,No internet,No,Yes,Bank transfer,80.67,4384.41,2,0,No
C000348,0,12,Two year,Fiber optic,No,No,Electronic check,71.08,838.72,0,0,No
C000349,0,4,Month-to-month,No internet,No,No,Bank transfer,87.94,370.23,1,0,Yes
C000350,0,23,Month-to-month,Fiber optic,Yes,No,Bank transfer,101.47,,0,1,No
C000351,1,10,Month-to-month,Fiber optic,No,Yes,Credit card,59.01,556.2,1,0,Yes
C000352,0,46,Month-to-month,No internet,No,No,Electronic check,33.82,1356.62,1,1,No
C000353,0,37,Month-to-month,DSL,No,No,Mailed check,31.39,1131.98,1,1,No
C000354,0,11,Month-to-month,Fiber optic,Yes,No,Credit card,91.66,1020.18,1,1,Yes
C000355,0,39,Month-to-month,DSL,Yes,Yes,Electronic check,78.13,3006.05,2,1,No
C000356,0,3,Month-to-month,Fiber optic,Yes,Yes,Credit card,79.91,226.06,2,0,Yes
C000357,0,46,Two year,DSL,No,Yes,Mailed check,23.25,1056.74,3,0,No
C000358,0,24,Month-to-month,Fiber optic,No,Yes,Electronic check,51.8,1286.83,2,2,No
C000359,0,19,Month-to-month,DSL,No,Yes,Credit card,26.39,511.27,0,0,No
C000360,0,5,One year,Fiber optic,No,Yes,Mailed check,36.94,163.11,0,0,No
C000361,0,17,Month-to-month,Fiber optic,No,No,Electronic check,51.63,852.39,0,1,Yes
C000362,0,4,Month-to-month,No internet,Yes,Yes,Electronic check,48.66,184.45,1,4,Yes
C000363,0,7,Month-to-month,No internet,No,Yes,Bank transfer,106.68,622.91,2,1,Yes
C000364,0,24,Month-to-month,Fiber optic,No,No,Bank transfer,33.69,838.66,2,0,Yes
C000365,0,49,One year,Fiber optic,Yes,Yes,Electronic check,50.29,2514.76,1,1,No
C000366,0,16,Month-to-month,DSL,No,Yes,Mailed check,46.96,705.15,2,2,No
C000367,1,12,Month-to-month,DSL,Yes,Yes,Electronic check,68.02,842.95,2,1,Yes
C000368,0,24,One year,Fiber optic,Yes,No,Credit card,84.84,2068.07,1,1,No
C000369,0,36,Two year,No internet,No,No,Mailed check,45.62,1596.41,0,1,No
C000370,1,43,Month-to-month,Fiber optic,No,Yes,Bank transfer,23.47,1028.93,0,1,No
C000371,0,52,Month-to-month,Fiber optic,Yes,Yes,Credit card,55.2,2836.21,0,1,No
C000372,0,7,Month-to-month,Fiber optic,No,Yes,Electronic check,76.33,512.69,1,0,Yes
C000373,1,32,Two year,Fiber optic,Yes,Yes,Credit card,38.32,1303.58,0,1,No
C000374,0,10,Two year,Fiber optic,No,Yes,Mailed check,90.99,825.03,1,0,No
C000375,0,33,Month-to-month,Fiber optic,No,Yes,Bank transfer,40.06,1474.79,2,1,No
C000376,0,14,Two year,No internet,No,Yes,Electronic check,49.62,705.91,2,3,No
C000377,1,52,Month-to-month,Fiber optic,No,Yes,Bank transfer,54.57,2768.81,3,0,No
C000378,0,11,Month-to-month,No internet,No,Yes,Bank transfer,115.07,1299.56,0,0,Yes
C000379,0,24,Month-to-month,Fiber optic,No,Yes,Bank transfer,86.14,1952.83,1,1,No
C000380,1,27,Two year,Fiber optic,Yes,Yes,Credit card,75.17,1982.01,2,0,No
C000381,0,9,Month-to-month,No internet,No,Yes,Mailed check,40.23,405.87,2,2,No
C000382,0,18,Month-to-month,No internet,Yes,Yes,Electronic check,37.54,695.62,0,2,No
C000383,0,7,One year,No internet,Yes,No,Credit card,48.2,334.5,5,1,No
C000384,0,12,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,107.07,1274.25,2,1,Yes
C000385,0,45,Month-to-month,Fiber optic,No,No,Bank transfer,99.47,4729.26,0,3,No
C000386,0,22,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,69.83,1623.16,0,1,Yes
C000387,0,5,Two year,No internet,No,No,Electronic check,48.05,235.79,3,1,No
C000388,1,17,One year,Fiber optic,Yes,Yes,Electronic check,21.0,382.9,0,0,No
C000389,0,23,Two year,DSL,No,Yes,Electronic check,54.45,1252.38,1,1,No
C000390,1,15,One year,DSL,No,No,Bank transfer,79.43,1189.68,1,1,No
C000391,0,32,One year,Fiber optic,No,Yes,Credit card,80.35,2691.94,1,0,No
C000392,0,16,Two year,Fiber optic,No,Yes,Bank transfer,76.11,1165.36,2,0,No
C000393,0,2,One year,No internet,Yes,Yes,Credit card,48.09,87.28,4,0,No
C000394,0,28,One year,Fiber optic,No,No,Electronic check,79.17,2199.47,2,1,Yes
C000395,0,17,Month-to-month,Fiber optic,Yes,No,Electronic check,62.01,1111.38,2,1,No
C000396,1,30,Month-to-month,Fiber optic,Yes,Yes,Mailed check,88.56,2612.5,2,0,Yes
C000397,0,8,One year,DSL,No,Yes,Electronic check,72.6,612.36,0,0,No
C000398,0,62,Month-to-month,DSL,No,Yes,Electronic check,85.86,5719.36,1,0,No
C000399,0,17,Two year,Fiber optic,No,Yes,Electronic check,74.62,1243.89,1,0,Yes
C000400,1,18,One year,Fiber optic,No,Yes,Electronic check,54.02,974.21,0,1,No
C000401,0,20,Month-to-month,No internet,No,No,Bank transfer,96.24,1911.7,0,2,No
C000402,0,26,Two year,DSL,Yes,No,Bank transfer,39.56,1070.64,1,1,No
C000403,1,50,Month-to-month,No internet,Yes,Yes,Credit card,83.24,4291.73,1,1,No
C000404,0,29,Month-to-month,DSL,Yes,Yes,Credit card,54.82,1610.51,0,0,No
C000405,0,10,Month-to-month,Fiber optic,No,Yes,Electronic check,56.75,615.31,2,0,Yes
C000406,0,24,Two year,Fiber optic,No,No,Credit card,73.09,1799.09,1,1,No
C000407,0,23,One year,DSL,Yes,Yes,Bank transfer,52.82,1237.92,1,1,No
C000408,0,2,Two year,No internet,No,Yes,Bank transfer,40.06,76.73,1,0,No
C000409,0,10,Month-to-month,No internet,No,No,Credit card,42.46,427.34,0,1,Yes
C000410,0,16,Two year,No internet,No,Yes,Mailed check,37.38,647.47,0,0,No
C000411,0,23,One year,DSL,No,No,Electronic check,66.82,1605.44,1,0,No
C000412,0,56,One year,Fiber optic,No,Yes,Electronic check,74.19,4192.57,1,0,No
C000413,0,14,Two year,Fiber optic,No,No,Electronic check,63.98,892.7,1,2,No
C000414,0,10,Month-to-month,No internet,Yes,Yes,Bank transfer,26.47,250.56,0,1,No
C000415,0,35,Month-to-month,DSL,No,No,Bank transfer,69.55,2333.61,2,1,No
C000416,1,18,One year,DSL,Yes,Yes,Bank transfer,90.27,1728.98,0,1,No
C000417,0,22,Two year,No internet,Yes,No,Electronic check,37.08,819.09,0,1,No
C000418,0,8,Month-to-month,DSL,No,No,Electronic check,43.18,348.14,0,0,No
C000419,1,2,One year,DSL,Yes,Yes,Bank transfer,89.47,193.02,0,0,No
C000420,0,26,Month-to-month,DSL,No,Yes,Bank transfer,61.85,1572.2,2,1,Yes
C000421,0,16,One year,Fiber optic,No,Yes,Mailed check,93.68,1459.71,2,0,No
C000422,0,21,One year,Fiber optic,No,Yes,Electronic check,57.59,1316.0,1,0,No
C000423,0,18,Month-to-month,Fiber optic,Yes,Yes,Electronic check,29.6,554.28,1,3,Yes
C000424,0,19,One year,No internet,Yes,No,Bank transfer,65.14,1123.53,1,1,No
C000425,0,9,Month-to-month,DSL,No,Yes,Bank transfer,64.78,584.14,1,1,No
C000426,0,55,Two year,No internet,Yes,Yes,Electronic check,73.67,3873.34,0,1,No
C000427,0,72,Month-to-month,No internet,No,Yes,Credit card,44.53,3117.92,0,0,No
C000428,0,17,Month-to-month,No internet,Yes,No,Electronic check,54.42,914.79,1,2,No
C000429,1,23,One year,Fiber optic,Yes,Yes,Electronic check,118.0,2455.7,2,1,Yes
C000430,0,18,Month-to-month,Fiber optic,Yes,Yes,Mailed check,51.99,898.1,1,0,No
C000431,0,34,One year,DSL,No,No,Credit card,106.51,4026.33,0,2,No
C000432,0,48,Month-to-month,No internet,No,Yes,Bank transfer,37.52,1784.18,1,1,No
C000433,0,30,One year,Fiber optic,Yes,No,Bank transfer,72.01,2104.83,2,1,No
C000434,0,7,One year,Fiber optic,Yes,Yes,Credit card,75.64,561.48,1,0,No
C000435,0,31,Two year,Fiber optic,No,Yes,Mailed check,88.36,2523.47,0,0,No
C000436,0,36,Month-to-month,Fiber optic,No,No,Electronic check,66.06,2352.54,1,1,Yes
C000437,0,34,Month-to-month,Fiber optic,Yes,Yes,Mailed check,49.69,1825.1,0,1,Yes
C000438,0,6,One year,Fiber optic,Yes,Yes,Bank transfer,68.86,414.59,0,0,No
C000439,1,14,One year,Fiber optic,No,Yes,Electronic check,28.5,408.33,3,0,Yes
C000440,0,28,Month-to-month,Fiber optic,No,No,Electronic check,18.0,498.95,1,1,Yes
C000441,0,63,One year,Fiber optic,No,Yes,Bank transfer,26.88,1734.09,1,0,No
C000442,1,20,Month-to-month,DSL,No,No,Credit card,106.12,2218.29,2,1,No
C000443,0,9,Month-to-month,No internet,Yes,Yes,Credit card,87.43,781.44,0,0,No
C000444,0,30,Two year,No internet,No,No,Mailed check,113.14,3426.57,3,0,No
C000445,0,14,Month-to-month,Fiber optic,Yes,Yes,Mailed check,78.72,1122.13,1,2,Yes
C000446,0,15,Month-to-month,DSL,Yes,Yes,Credit card,28.9,385.63,2,2,No
C000447,0,12,One year,DSL,Yes,Yes,Credit card,40.96,519.95,2,0,No
C000448,0,38,One year,No internet,No,Yes,Mailed check,74.11,3132.04,1,2,No
C000449,0,31,One year,No internet,Yes,No,Credit card,44.99,1467.94,1,1,No
C000450,0,20,Two year,DSL,No,Yes,Bank transfer,42.04,855.67,2,1,No
C000451,0,6,Month-to-month,Fiber optic,Yes,No,Electronic check,38.63,227.51,0,2,No
C000452,0,9,One year,DSL,No,Yes,Mailed check,46.8,431.88,1,0,No
C000453,0,13,Two year,Fiber optic,No,Yes,Electronic check,18.0,262.24,3,3,No
C000454,0,4,One year,Fiber optic,No,No,Mailed check,76.89,336.03,1,0,No
C000455,0,33,One year,Fiber optic,No,Yes,Mailed check,47.84,1519.3,1,0,No
C000456,0,35,Month-to-month,No internet,Yes,Yes,Credit card,98.22,3763.75,1,0,No
C000457,0,13,One year,No internet,No,No,Electronic check,108.17,1353.3,1,0,No
C000458,0,21,Month-to-month,DSL,Yes,Yes,Bank transfer,64.4,1305.9,1,0,No
C000459,0,15,One year,Fiber optic,Yes,No,Bank transfer,92.68,1383.92,3,2,No
C000460,0,23,Month-to-month,Fiber optic,Yes,Yes,Mailed check,94.05,2253.07,1,0,No
C000461,0,28,Month-to-month,DSL,No,No,Bank transfer,71.44,1981.82,1,2,No
C000462,0,23,One year,DSL,Yes,Yes,Mailed check,61.63,1507.79,0,2,No
C000463,0,30,Month-to-month,Fiber optic,No,No,Bank transfer,98.62,3025.5,1,1,Yes
C000464,0,12,Month-to-month,No internet,No,Yes,Mailed check,82.91,1092.58,1,1,Yes
C000465,0,10,Two year,Fiber optic,Yes,No,Credit card,61.55,567.41,0,0,No
C000466,0,30,Month-to-month,DSL,Yes,Yes,Electronic check,53.42,1620.73,1,2,No
C000467,0,37,Two year,DSL,Yes,No,Credit card,66.24,2558.91,1,1,No
C000468,0,40,One year,No internet,Yes,No,Bank transfer,89.89,3941.45,1,1,No
C000469,1,6,Month-to-month,Fiber optic,Yes,Yes,Electronic check,83.59,441.46,2,1,Yes
C000470,0,51,One year,Fiber optic,No,Yes,Bank transfer,51.18,2585.79,3,1,No
C000471,0,10,Month-to-month,Fiber optic,Yes,Yes,Mailed check,62.32,552.64,2,0,No
C000472,0,13,Month-to-month,No internet,No,No,Mailed check,70.34,942.37,2,1,No
C000473,0,33,Two year,Fiber optic,No,Yes,Mailed check,55.77,1787.99,0,1,No
C000474,1,49,One year,Fiber optic,No,No,Bank transfer,63.95,3209.75,1,1,No
C000475,0,13,One year,DSL,Yes,No,Mailed check,41.45,573.84,1,2,No
C000476,0,17,One year,Fiber optic,No,Yes,Bank transfer,45.73,821.43,1,0,No
C000477,0,13,One year,DSL,No,Yes,Electronic check,73.43,947.57,2,2,No
C000478,0,23,One year,DSL,No,No,Electronic check,72.19,1729.51,2,1,Yes
C000479,0,21,Month-to-month,Fiber optic,Yes,No,Bank transfer,58.47,1460.66,2,1,No
C000480,0,27,Month-to-month,No internet,No,Yes,Credit card,120.92,3186.97,1,0,No
C000481,0,11,Month-to-month,DSL,No,No,Electronic check,61.9,707.5,2,0,Yes
C000482,1,7,Month-to-month,DSL,Yes,No,Credit card,83.86,572.92,1,3,Yes
C000483,0,24,Month-to-month,DSL,No,No,Mailed check,73.24,1855.04,0,0,No
C000484,0,56,Two year,Fiber optic,No,No,Bank transfer,54.28,2910.91,3,0,No
C000485,0,14,Month-to-month,Fiber optic,No,No,Electronic check,83.48,1217.03,1,0,Yes
C000486,0,52,Month-to-month,DSL,No,Yes,Bank transfer,93.92,4479.69,1,0,No
C000487,0,24,Month-to-month,Fiber optic,Yes,No,Mailed check,66.55,1624.44,1,1,Yes
C000488,0,39,One year,Fiber optic,No,No,Credit card,78.87,3553.8,2,0,No
C000489,0,22,Two year,DSL,Yes,Yes,Electronic check,130.0,2681.89,1,2,No
C000490,0,72,Two year,Fiber optic,No,Yes,Electronic check,44.0,3075.62,1,0,No
C000491,0,16,Month-to-month,DSL,Yes,No,Bank transfer,61.14,1037.46,2,1,Yes
C000492,0,5,Month-to-month,DSL,Yes,No,Electronic check,80.69,379.35,0,1,No
C000493,0,20,Two year,No internet,No,Yes,Credit card,66.35,1150.22,1,1,No
C000494,1,29,Month-to-month,DSL,No,Yes,Bank transfer,45.79,1204.61,0,0,No
C000495,0,28,One year,DSL,No,No,Credit card,54.15,1542.55,1,2,No
C000496,0,33,Month-to-month,Fiber optic,No,Yes,Electronic check,60.51,2139.19,0,1,No
C000497,1,53,Two year,Fiber optic,Yes,No,Bank transfer,59.5,3189.21,2,0,No
C000498,0,35,Month-to-month,DSL,Yes,Yes,Electronic check,67.68,2391.93,0,0,No
C000499,0,20,Month-to-month,No internet,No,No,Electronic check,106.27,2274.72,1,3,Yes
C000500,0,27,Month-to-month,DSL,Yes,No,Mailed check,72.05,1952.32,0,0,No
C000501,1,12,Month-to-month,Fiber optic,No,Yes,Mailed check,56.93,741.84,4,1,Yes
C000502,1,14,Two year,No internet,Yes,Yes,Bank transfer,83.77,1283.66,1,1,No
C000503,1,18,Two year,No internet,No,Yes,Mailed check,82.63,1468.08,0,0,No
C000504,0,66,Month-to-month,No internet,Yes,Yes,Electronic check,39.58,2826.05,1,0,No
C000505,1,13,One year,Fiber optic,No,Yes,Bank transfer,51.12,696.38,1,0,Yes
C000506,0,31,Month-to-month,Fiber optic,Yes,No,Electronic check,38.95,1205.69,1,1,Yes
C000507,0,39,Month-to-month,No internet,No,No,Electronic check,74.79,2930.66,3,1,No
C000508,0,37,Month-to-month,DSL,Yes,Yes,Credit card,88.02,3485.59,2,1,No
C000509,0,9,Month-to-month,No internet,Yes,Yes,Bank transfer,60.88,510.74,0,1,No
C000510,0,27,Month-to-month,DSL,No,Yes,Bank transfer,97.44,2396.4,1,1,Yes
C000511,0,33,One year,Fiber optic,No,Yes,Credit card,52.09,1848.55,1,1,No
C000512,0,11,One year,DSL,No,No,Credit card,58.45,721.75,2,1,No
C000513,0,3,Month-to-month,DSL,No,No,Electronic check,64.76,198.64,0,1,No
C000514,0,5,One year,DSL,No,No,Credit card,71.07,379.38,1,0,No
C000515,0,17,Two year,No internet,No,Yes,Mailed check,108.07,1668.4,4,1,No
C000516,1,10,Month-to-month,DSL,Yes,No,Bank transfer,38.64,357.97,4,1,Yes
C000517,0,13,Month-to-month,No internet,Yes,Yes,Electronic check,80.58,1019.01,0,3,Yes
C000518,0,22,One year,DSL,Yes,Yes,Mailed check,68.46,1482.15,0,0,No
C000519,0,45,Month-to-month,DSL,Yes,No,Bank transfer,96.05,4386.76,2,0,No
C000520,0,17,One year,DSL,No,Yes,Electronic check,33.07,549.12,2,0,No
C000521,0,12,Month-to-month,No internet,Yes,Yes,Bank transfer,37.51,450.58,3,0,No
C000522,0,26,One year,DSL,Yes,Yes,Electronic check,109.22,2821.85,2,1,No
C000523,0,45,Month-to-month,No internet,Yes,Yes,Bank transfer,98.04,4596.77,0,0,No
C000524,0,14,Month-to-month,DSL,Yes,No,Bank transfer,93.54,1400.31,2,0,No
C000525,0,22,Month-to-month,No internet,Yes,Yes,Bank transfer,63.47,1477.08,2,2,No
C000526,0,37,One year,Fiber optic,Yes,Yes,Electronic check,93.11,3751.16,3,0,Yes
C000527,1,6,Month-to-month,DSL,No,No,Bank transfer,66.83,398.46,0,1,No
C000528,1,11,Two year,Fiber optic,Yes,No,Mailed check,39.34,423.09,3,1,No
C000529,1,16,Month-to-month,DSL,Yes,Yes,Bank transfer,63.11,901.18,1,1,Yes
C000530,0,22,Month-to-month,Fiber optic,No,Yes,Bank transfer,59.89,1191.63,2,0,No
C000531,0,60,Month-to-month,DSL,No,No,Mailed check,40.55,,0,1,No
C000532,0,38,Month-to-month,Fiber optic,No,No,Bank transfer,52.17,2048.73,1,2,No
C000533,0,57,Month-to-month,Fiber optic,Yes,No,Electronic check,49.13,2820.01,1,0,No
C000534,0,44,One year,DSL,No,Yes,Credit card,79.56,3450.06,1,2,No
C000535,1,15,One year,DSL,No,No,Credit card,90.86,1268.07,0,0,No
C000536,0,6,Month-to-month,No internet,No,No,Credit card,94.43,494.3,1,2,Yes
C000537,0,34,Month-to-month,DSL,Yes,Yes,Credit card,93.94,3094.83,2,0,Yes
C000538,0,3,Month-to-month,DSL,No,Yes,Mailed check,39.82,,3,1,Yes
C000539,1,16,One year,DSL,Yes,No,Credit card,80.84,1098.77,0,1,No
C000540,0,25,Month-to-month,Fiber optic,No,No,Bank transfer,86.84,2351.64,2,0,Yes
C000541,0,55,Two year,Fiber optic,No,Yes,Electronic check,76.83,4070.13,4,3,No
C000542,0,5,One year,Fiber optic,No,Yes,Mailed check,42.93,221.08,2,0,No
C000543,1,27,One year,DSL,No,Yes,Credit card,18.0,525.98,1,1,No
C000544,0,56,One year,DSL,No,No,Bank transfer,70.42,4314.54,0,0,No
C000545,0,15,One year,Fiber optic,Yes,No,Credit card,45.72,675.72,0,0,No
C000546,1,4,Month-to-month,DSL,Yes,Yes,Electronic check,88.9,377.64,0,2,No
C000547,0,21,Month-to-month,DSL,Yes,No,Credit card,29.6,657.93,0,1,No
C000548,0,33,Month-to-month,Fiber optic,No,No,Credit card,80.12,2663.16,5,2,Yes
C000549,0,23,Month-to-month,DSL,No,Yes,Mailed check,55.6,1308.4,3,0,No
C000550,1,19,Month-to-month,Fiber optic,No,Yes,Credit card,33.24,600.45,0,0,No
C000551,0,40,Month-to-month,DSL,Yes,Yes,Electronic check,55.16,2249.28,2,1,No
C000552,0,33,One year,DSL,Yes,Yes,Mailed check,62.64,1992.56,2,0,No
C000553,0,13,Month-to-month,Fiber optic,Yes,No,Electronic check,87.22,1123.03,1,3,Yes
C000554,0,17,Month-to-month,DSL,No,No,Bank transfer,86.4,1483.38,1,1,Yes
C000555,0,5,Month-to-month,No internet,No,Yes,Credit card,97.38,516.36,0,0,No
C000556,0,52,Month-to-month,Fiber optic,Yes,No,Credit card,85.31,4388.64,2,2,Yes
C000557,0,10,Two year,Fiber optic,No,Yes,Electronic check,54.97,542.85,0,1,Yes
C000558,0,56,Month-to-month,Fiber optic,No,Yes,Bank transfer,55.43,3036.8,4,1,Yes
C000559,0,29,Month-to-month,No internet,No,Yes,Bank transfer,70.39,2385.39,4,2,No
C000560,0,22,Month-to-month,DSL,Yes,Yes,Electronic check,57.72,1242.3,0,2,Yes
C000561,0,12,Month-to-month,No internet,No,Yes,Credit card,25.08,310.57,2,0,No
C000562,0,37,Month-to-month,No internet,No,Yes,Mailed check,18.0,607.92,1,0,No
C000563,0,23,Month-to-month,DSL,Yes,No,Electronic check,85.37,1976.45,2,1,No
C000564,0,8,Month-to-month,DSL,Yes,No,Mailed check,69.23,515.68,3,2,Yes
C000565,0,19,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,115.71,2131.53,2,0,No
C000566,0,14,One year,DSL,No,Yes,Credit card,53.59,786.64,1,0,No
C000567,0,9,Month-to-month,DSL,No,Yes,Electronic check,92.37,920.78,1,2,No
C000568,0,16,One year,DSL,No,No,Bank transfer,70.03,1135.97,2,1,No
C000569,1,10,Month-to-month,Fiber optic,No,Yes,Electronic check,78.51,816.69,0,2,Yes
C000570,1,9,Month-to-month,No internet,Yes,Yes,Credit card,68.06,621.26,3,0,No
C000571,1,6,Two year,No internet,No,No,Electronic check,93.97,550.73,1,0,No
C000572,0,16,Month-to-month,Fiber optic,No,No,Credit card,79.21,1278.18,3,0,Yes
C000573,0,15,Two year,Fiber optic,No,No,Bank transfer,54.51,868.7,2,1,No
C000574,0,8,Two year,No internet,Yes,Yes,Bank transfer,63.71,517.73,2,1,No
C000575,1,31,One year,Fiber optic,No,Yes,Bank transfer,60.55,1840.53,2,0,No
C000576,0,42,Month-to-month,No internet,No,No,Mailed check,68.33,2797.87,1,2,No
C000577,0,29,One year,Fiber optic,Yes,No,Mailed check,71.98,2155.39,1,1,No
C000578,0,4,One year,Fiber optic,No,Yes,Electronic check,55.59,218.74,0,1,No
C000579,0,17,One year,Fiber optic,Yes,Yes,Electronic check,51.86,934.0,0,0,No
C000580,0,23,Month-to-month,DSL,No,Yes,Electronic check,66.09,1396.4,0,2,Yes
C000581,0,27,Two year,DSL,Yes,Yes,Electronic check,21.91,620.9,2,2,No
C000582,0,48,Two year,DSL,No,Yes,Bank transfer,76.45,3501.92,0,0,No
C000583,0,27,Month-to-month,No internet,Yes,Yes,Bank transfer,75.62,2039.68,1,3,No
C000584,0,22,Month-to-month,No internet,No,No,Bank transfer,18.0,448.06,3,1,Yes
C000585,0,34,Month-to-month,Fiber optic,No,Yes,Mailed check,38.9,1410.56,2,0,No
C000586,0,26,Two year,DSL,No,Yes,Credit card,65.73,1662.07,1,0,No
C000587,0,32,Two year,DSL,No,Yes,Credit card,18.0,564.75,0,1,No
C000588,0,46,Two year,Fiber optic,Yes,No,Electronic check,77.2,3756.45,0,1,No
C000589,0,13,One year,Fiber optic,No,No,Bank transfer,90.91,1253.38,1,0,No
